mean,variance,rms,kurtosis,skewness,peak,crest_factor,zero_cross,spec_mean,spec_var,spec_max,spec_entropy,spec_centroid,spec_rolloff,band_low,band_mid,band_high,band_low_rms,band_high_rms,sensor_type,label
-3.041920610859108e-05,8.01453700298429e-06,0.002831159185048514,0.5848659286527726,-0.016038203970157337,0.012502643730248668,4.416086455426358,1443,0.058072714450364896,0.013441998919155618,2.688863925989619,7.318206642635369,966.637219531656,1556.0,0.734099096247213,0.24195389612400273,0.023947007628780055,0.21354899007614161,0.005804272561984294,0,0
-3.6188608659807817e-05,1.2816947604529455e-05,0.0035802593788615633,0.09520448975719109,0.07170169351898,0.012975476743118945,3.624172265207454,1734,0.09137730527571619,0.03589739527072849,3.6335541630721995,7.3192499906680775,1108.2585518877015,1663.0,0.6514501083520787,0.3055792769238826,0.042970614724035835,0.334848693716506,0.01824721797733677,0,0
-6.731577190118871e-07,1.557326519666226e-05,0.003946297714289125,-0.07376903916471989,0.08604938951834991,0.016018187872128206,4.059041925328657,1920,0.0918430864194988,0.04076710569705191,5.900298576186028,7.319601097210001,1157.383599274421,1680.0,0.6206576510158314,0.3350182195882557,0.04432412939591028,0.3441509742551973,0.01895783437379854,0,0
1.334000112300509e-05,1.5226440395816482e-05,0.003902129976236881,0.049993488614984205,0.11736211095347945,0.016473610438315005,4.221697006157071,1890,0.08925621401817822,0.032523572883888734,3.966271174816403,7.376401333152331,1174.6832776706788,1703.0,0.5992939247587986,0.357727514303251,0.042978560937947455,0.30749513467743167,0.017029302828153466,0,0
2.653949605545315e-05,1.397225885226531e-05,0.0037380426959996308,0.058794777279200794,0.040437220381242846,0.015158700866341713,4.0552508623200625,1801,0.08427880822201392,0.04018023337287531,4.482799509363746,7.219139343375426,1094.040216101486,1605.0,0.6662104580740513,0.3009470461944843,0.03284249573146122,0.35085698538318505,0.011483872181839773,0,0
5.746027969274698e-05,1.1640150724204732e-05,0.003412250343680414,0.4137983970954444,0.01689243780565647,0.015158784958222746,4.4424597938123895,1838,0.07565306388295531,0.023827437916010535,2.112924437379214,7.249980801185983,1089.9399488948955,1568.0,0.6599961164070709,0.30770555067764294,0.03229833291528302,0.2529295811678504,0.010935447308458508,0,0
-1.8568108077217736e-06,8.965412776211062e-06,0.002994230489450911,0.014279593031057303,0.04148696221368635,0.011196973999690657,3.7395163929895006,1746,0.06967532691792348,0.019823058256650643,1.810224560402843,7.251937900334543,1018.052614258075,1509.0,0.7104897049881023,0.2615290563911664,0.02798123862072756,0.25053745768537594,0.008468504339506537,0,0
7.857433865795828e-07,8.751458831947366e-06,0.002958286573227826,-0.055908757302063794,0.03734738559089111,0.010485562452605202,3.5444715016788466,1522,0.065921457984347,0.024719958823878604,4.346223965351336,7.17150252059553,974.9583961078565,1501.0,0.7294781792735712,0.24769080499079316,0.02283101573563189,0.2768361678766396,0.006237295388244685,0,0
-1.3361339635931633e-06,7.765962983018504e-06,0.0027867480632939303,-0.021968532837020938,-0.004403315815591355,0.009827108502563811,3.5263713401304706,1495,0.059572414290857134,0.01905006642891836,2.7805569141854534,7.179197815340008,965.9674835475854,1496.0,0.7330187608053148,0.24500657564808828,0.02197466354659279,0.24536525212889504,0.005673815324053483,0,0
9.84542089715712e-06,7.101902324750772e-06,0.0026649576463920422,-0.15691073375824827,0.012303756188055577,0.00975689149525831,3.6611806977374277,1418,0.06086092236406177,0.016927399871238556,2.2840702964351522,7.184544967966083,954.4488129331141,1479.0,0.736569012719051,0.24386810672886938,0.019562880552075695,0.23275680234903617,0.004937011221802346,0,0
-1.3002175840620891e-05,6.795138452839874e-06,0.0026067810628083946,-0.265076453988661,-0.04902219488134057,0.008909823053601733,3.4179406858214656,1365,0.05523279274694801,0.01678708769196998,3.3636690444594315,7.204103385896644,950.5498844209935,1505.0,0.742934631339929,0.23759148497184526,0.019473883688221182,0.2346323509138081,0.004621933861738594,0,0
7.410618187299822e-06,7.135150396956016e-06,0.002671180509478522,-0.007886418790230998,-0.0891705032322643,0.009770354669303722,3.657691659037722,1424,0.05834226476886884,0.019747421006839978,3.128673156914142,7.1751170471124235,953.8778534074806,1536.0,0.7401274760606706,0.23997397234990334,0.019898551589421682,0.2542880288682025,0.005053187466160197,0,0
9.428860450344366e-07,6.851421125843753e-06,0.0026175221135413254,0.14138655935858813,-0.04945409865409237,0.010190258493465245,3.8930935638509405,1521,0.05659663942813892,0.013109841592111492,1.522297574263655,7.286580268822227,992.7524391956849,1543.0,0.7240143305624317,0.25481549131379894,0.021170178123765086,0.20806959056287333,0.0048277373284131295,0,0
6.454809833149983e-06,6.506082012422786e-06,0.0025507104259387754,0.15874682968817888,-0.027633284109615085,0.00978710187577651,3.837010182045427,1593,0.06199326710189123,0.020115066261064754,2.689852832750498,7.167504909387237,967.2950897478643,1511.0,0.7280232221006077,0.250598646230838,0.021378131668550324,0.2506705869627097,0.00571399545678481,0,0
-1.5962915401255523e-05,5.461263131317587e-06,0.0023369890769932354,0.31257821664605023,-0.0034477604243295006,0.009582730867453627,4.100460272489911,1370,0.05000644576798073,0.010786344769652314,2.6350622723113664,7.2763209050698086,948.2527273719483,1509.0,0.7379406220771985,0.24296866931729913,0.019090708605497414,0.18805947222419733,0.003974018678378736,0,0
